CustomerKey,GeographyKey,CustomerAlternateKey,Title,First Name,Middle Name,Last Name,Name Style,Birth Date,Marital Status,Suffix,Gender,Email Address,Yearly Income,Total Children,Number Children At Home,English Education,Spanish Education,French Education,English Occupation,Spanish Occupation,French Occupation,House Owner Flag,Number Cars Owned,Address Line 1,Address Line 2,Phone,Date First Purchase,Commute Distance,Full Name,Age Breakdown
28157,55,"AW00028157","","Elijah","D","Edwards",False,1963-04-26 00:00:00.000,"M","","M","elijah30@adventure-works.com",70000,4,2,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,3,"4722 Carrick Ct.","","169-555-0141",2008-03-13 00:00:00.000,"2-5 Miles","Elijah Edwards","55+"
28272,66,"AW00028272","","Hunter","M","Jai",False,1955-10-16 00:00:00.000,"M","","M","hunter27@adventure-works.com",70000,4,3,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,1,"9621 Alamo Court","","552-555-0114",2008-05-15 00:00:00.000,"5-10 Miles","Hunter Jai","55+"
29027,50,"AW00029027","","Jacob","N","Walker",False,1952-09-26 00:00:00.000,"S","","M","jacob19@adventure-works.com",70000,2,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",0,2,"7814 Milburn Dr.","","324-555-0135",2008-06-17 00:00:00.000,"2-5 Miles","Jacob Walker","55+"
29138,385,"AW00029138","","Eduardo","E","Wood",False,1963-02-13 00:00:00.000,"M","","M","eduardo46@adventure-works.com",70000,4,2,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,2,"1367 Sheppard Way","","598-555-0125",2005-12-31 00:00:00.000,"2-5 Miles","Eduardo Wood","55+"
11113,30,"AW00011113","","Micheal","A","Blanco",False,1962-02-21 00:00:00.000,"M","","M","micheal11@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,2,"596 Marfargoa Drive","","1 (11) 500 555-0131",2007-08-05 00:00:00.000,"5-10 Miles","Micheal Blanco","55+"
11417,222,"AW00011417","","Lacey","C","Zheng",False,1945-02-26 00:00:00.000,"M","","F","lacey32@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"4, rue de Linois","","1 (11) 500 555-0174",2007-05-08 00:00:00.000,"10+ Miles","Lacey Zheng","55+"
11891,300,"AW00011891","","Jamie","E","Liang",False,1958-09-17 00:00:00.000,"M","","F","jamie20@adventure-works.com",70000,5,4,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"3213 Glenside Dr","","138-555-0111",2007-09-08 00:00:00.000,"0-1 Miles","Jamie Liang","55+"
12296,211,"AW00012296","","Francisco","A","Sara",False,1945-02-15 00:00:00.000,"M","","M","francisco11@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",0,2,"24, rue Descartes","","1 (11) 500 555-0166",2005-11-19 00:00:00.000,"2-5 Miles","Francisco Sara","55+"
12631,200,"AW00012631","","Clarence","H","Gao",False,1944-05-17 00:00:00.000,"S","","M","clarence8@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"1, rue Pierre-Demoulin","","1 (11) 500 555-0113",2006-04-27 00:00:00.000,"10+ Miles","Clarence Gao","55+"
12985,337,"AW00012985","","Hailey","L","Roberts",False,1958-05-11 00:00:00.000,"M","","F","hailey46@adventure-works.com",70000,5,4,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,0,"867 Calico Way","","191-555-0114",2008-01-20 00:00:00.000,"2-5 Miles","Hailey Roberts","55+"
13575,211,"AW00013575","","Alicia","D","Shen",False,1944-08-25 00:00:00.000,"M","","F","alicia1@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"80, rue de Fontfroide","","1 (11) 500 555-0143",2006-07-21 00:00:00.000,"2-5 Miles","Alicia Shen","55+"
13578,188,"AW00013578","","Karl","G","Nath",False,1945-04-24 00:00:00.000,"M","","M","karl19@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,3,"4138 Shore Rd.","","1 (11) 500 555-0188",2008-07-18 00:00:00.000,"10+ Miles","Karl Nath","55+"
13950,609,"AW00013950","","Meredith","B","Hernandez",False,1958-03-19 00:00:00.000,"M","","F","meredith26@adventure-works.com",70000,5,4,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"6477 Willow Pass Rd.","","293-555-0141",2008-03-30 00:00:00.000,"2-5 Miles","Meredith Hernandez","55+"
14069,12,"AW00014069","","Joy","L","Serrano",False,1962-02-21 00:00:00.000,"M","","F","joy15@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,2,"2333 Fillet Ave","","1 (11) 500 555-0157",2008-02-28 00:00:00.000,"0-1 Miles","Joy Serrano","55+"
14663,310,"AW00014663","","Arturo","R","Hu",False,1958-10-04 00:00:00.000,"M","","M","arturo22@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,2,"8701 Tuolumne Way","","193-555-0116",2008-05-19 00:00:00.000,"2-5 Miles","Arturo Hu","55+"
15094,193,"AW00015094","","Wendy","B","Ortega",False,1944-03-19 00:00:00.000,"M","","F","wendy20@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"5710, rue Villedo","","1 (11) 500 555-0113",2007-01-01 00:00:00.000,"10+ Miles","Wendy Ortega","55+"
15095,211,"AW00015095","","Jodi","A","Shan",False,1945-01-05 00:00:00.000,"M","","F","jodi10@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",0,2,"35, rue de Longchamp","","1 (11) 500 555-0195",2007-01-16 00:00:00.000,"2-5 Miles","Jodi Shan","55+"
15230,11,"AW00015230","","Jillian","D","Vance",False,1962-12-18 00:00:00.000,"M","","F","jillian4@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,2,"4930 Virginia Hills Drive","","1 (11) 500 555-0175",2008-02-20 00:00:00.000,"0-1 Miles","Jillian Vance","55+"
15573,634,"AW00015573","","Thomas","E","Wilson",False,1958-08-25 00:00:00.000,"S","","M","thomas67@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,2,"6853 Hacienda","","466-555-0174",2008-04-07 00:00:00.000,"0-1 Miles","Thomas Wilson","55+"
15574,383,"AW00015574","","Carlos","B","Peterson",False,1958-01-21 00:00:00.000,"S","","M","carlos6@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,2,"7907 Eagle Peak Road","","823-555-0169",2008-07-10 00:00:00.000,"0-1 Miles","Carlos Peterson","55+"
15688,196,"AW00015688","","Chase","J","Gray",False,1945-05-07 00:00:00.000,"M","","M","chase6@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"15, rue Philibert-Delorme","","1 (11) 500 555-0124",2007-03-12 00:00:00.000,"2-5 Miles","Chase Gray","55+"
15804,10,"AW00015804","","Brittney","M","Liu",False,1962-08-20 00:00:00.000,"M","","F","brittney3@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,2,"2520 Almond Street","","1 (11) 500 555-0162",2008-06-14 00:00:00.000,"5-10 Miles","Brittney Liu","55+"
16152,361,"AW00016152","","Katherine","E","Evans",False,1958-11-16 00:00:00.000,"M","","F","katherine49@adventure-works.com",70000,5,4,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,0,"560 Nottingham Place","","465-555-0186",2008-04-22 00:00:00.000,"2-5 Miles","Katherine Evans","55+"
16154,360,"AW00016154","","Jennifer","M","Scott",False,1958-12-06 00:00:00.000,"M","","F","jennifer16@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,2,"5682 Leslie Avenue","","128-555-0198",2008-01-12 00:00:00.000,"2-5 Miles","Jennifer Scott","55+"
17195,215,"AW00017195","","Franklin","L","Sharma",False,1944-05-22 00:00:00.000,"M","","M","franklin27@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"12, route de Marseille","","1 (11) 500 555-0191",2006-10-04 00:00:00.000,"10+ Miles","Franklin Sharma","55+"
17199,163,"AW00017199","","Dennis","R","Zhou",False,1945-11-08 00:00:00.000,"M","","M","dennis10@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",0,3,"Auf der Krone 9349","","1 (11) 500 555-0150",2007-03-14 00:00:00.000,"2-5 Miles","Dennis Zhou","55+"
17273,536,"AW00017273","","Jonathon","F","Torres",False,1958-05-09 00:00:00.000,"M","","M","jonathon9@adventure-works.com",70000,5,4,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"2648 Santa Ana Drive","","251-555-0199",2008-06-12 00:00:00.000,"0-1 Miles","Jonathon Torres","55+"
17274,611,"AW00017274","","Arturo","E","Lu",False,1958-11-16 00:00:00.000,"M","","M","arturo12@adventure-works.com",70000,5,4,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"560 Nottingham Place","","697-555-0134",2007-11-08 00:00:00.000,"2-5 Miles","Arturo Lu","55+"
17330,9,"AW00017330","","Latoya","W","Becker",False,1962-08-15 00:00:00.000,"M","","F","latoya19@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,2,"9684 Morello Heights Circle","","1 (11) 500 555-0140",2007-12-20 00:00:00.000,"0-1 Miles","Latoya Becker","55+"
18235,300,"AW00018235","","Vincent","F","Guo",False,1958-10-08 00:00:00.000,"M","","M","vincent17@adventure-works.com",70000,5,4,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"5152 Fine Dr.","","837-555-0178",2008-03-03 00:00:00.000,"0-1 Miles","Vincent Guo","55+"
18298,11,"AW00018298","","Geoffrey","W","Malhotra",False,1962-10-10 00:00:00.000,"S","","M","geoffrey5@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,2,"3202 11th St. NE","","1 (11) 500 555-0111",2008-01-20 00:00:00.000,"5-10 Miles","Geoffrey Malhotra","55+"
19041,196,"AW00019041","","Autumn","A","Zheng",False,1945-06-02 00:00:00.000,"S","","F","autumn19@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"83, avenue des Champs-Elysées","","1 (11) 500 555-0165",2006-06-21 00:00:00.000,"10+ Miles","Autumn Zheng","55+"
19552,612,"AW00019552","","Margaret","M","Zhu",False,1958-07-07 00:00:00.000,"M","","F","margaret20@adventure-works.com",70000,5,4,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,2,"9650 Leisure Lane","","997-555-0116",2007-09-13 00:00:00.000,"0-1 Miles","Margaret Zhu","55+"
19553,49,"AW00019553","","Karen","P","Wang",False,1958-10-05 00:00:00.000,"M","","F","karen11@adventure-works.com",70000,5,4,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"2407 Erie Dr.","","308-555-0116",2007-12-16 00:00:00.000,"2-5 Miles","Karen Wang","55+"
19554,49,"AW00019554","","Emmanuel","W","Raman",False,1958-10-06 00:00:00.000,"S","","M","emmanuel11@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,2,"799 Temple Dr.","","171-555-0134",2008-03-27 00:00:00.000,"2-5 Miles","Emmanuel Raman","55+"
19913,220,"AW00019913","","Jennifer","M","Perez",False,1944-06-05 00:00:00.000,"M","","F","jennifer14@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"210, rue Maillard","","1 (11) 500 555-0187",2007-08-29 00:00:00.000,"2-5 Miles","Jennifer Perez","55+"
21518,197,"AW00021518","","Ruben","M","Madan",False,1945-11-18 00:00:00.000,"M","","M","ruben8@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"59, boulevard Tremblay","","1 (11) 500 555-0167",2008-01-21 00:00:00.000,"2-5 Miles","Ruben Madan","55+"
22955,9,"AW00022955","","Leslie","C","Suarez",False,1962-06-24 00:00:00.000,"M","","F","leslie19@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,2,"1914 N Lucile Lane","","1 (11) 500 555-0130",2008-02-27 00:00:00.000,"0-1 Miles","Leslie Suarez","55+"
23405,298,"AW00023405","","Kari","G","Madan",False,1958-09-10 00:00:00.000,"S","","F","kari8@adventure-works.com",70000,5,4,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,1,"9209 Mendocino Drive","","573-555-0155",2007-09-21 00:00:00.000,"2-5 Miles","Kari Madan","55+"
23609,216,"AW00023609","","Clarence","M","Li",False,1944-05-12 00:00:00.000,"S","","M","clarence39@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"855, rue Basse-du-Rocher","","1 (11) 500 555-0197",2007-11-17 00:00:00.000,"10+ Miles","Clarence Li","55+"
24552,222,"AW00024552","","Ross","M","Carlson",False,1945-09-24 00:00:00.000,"M","","M","ross36@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",0,2,"8812, rue Surcouf","","1 (11) 500 555-0136",2008-06-05 00:00:00.000,"2-5 Miles","Ross Carlson","55+"
24844,186,"AW00024844","","Maria","A","Ward",False,1944-09-01 00:00:00.000,"S","","F","maria15@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"39, avenue des Laurentides","","1 (11) 500 555-0176",2008-06-13 00:00:00.000,"10+ Miles","Maria Ward","55+"
24848,163,"AW00024848","","Jeffery","M","Zhou",False,1945-05-26 00:00:00.000,"M","","M","jeffery9@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,3,"Kappellweg 367","","1 (11) 500 555-0123",2008-07-16 00:00:00.000,"10+ Miles","Jeffery Zhou","55+"
26017,301,"AW00026017","","Derrick","W","Alonso",False,1958-05-07 00:00:00.000,"M","","M","derrick8@adventure-works.com",70000,5,4,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,2,"7970 Jewett Ave.","","652-555-0173",2007-08-07 00:00:00.000,"0-1 Miles","Derrick Alonso","55+"
26155,5,"AW00026155","","Chad","A","Xie",False,1962-09-22 00:00:00.000,"M","","M","chad4@adventure-works.com",70000,5,4,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,2,"8753 Jacaranda Dr.","","1 (11) 500 555-0174",2008-03-28 00:00:00.000,"5-10 Miles","Chad Xie","55+"
26391,211,"AW00026391","","Dominique","S","Arun",False,1944-09-25 00:00:00.000,"S","","F","dominique6@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"83, rue de Fontfroide","","1 (11) 500 555-0181",2007-11-28 00:00:00.000,"10+ Miles","Dominique Arun","55+"
26394,217,"AW00026394","","Martha","V","Sun",False,1945-08-05 00:00:00.000,"M","","F","martha13@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,2,"8733bis, rue des Peupliers","","1 (11) 500 555-0120",2008-04-09 00:00:00.000,"10+ Miles","Martha Sun","55+"
27313,209,"AW00027313","","Diane","S","Moreno",False,1945-08-20 00:00:00.000,"M","","F","diane11@adventure-works.com",70000,5,1,"High School","Educación secundaria","Bac + 2","Professional","Profesional","Cadre",1,3,"7, rue de la Centenaire","","1 (11) 500 555-0118",2007-11-06 00:00:00.000,"10+ Miles","Diane Moreno","55+"
29171,612,"AW00029171","","Jay","D","Alvarez",False,1958-05-04 00:00:00.000,"M","","M","jay34@adventure-works.com",70000,5,4,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"9590 Sutton Circle","","398-555-0192",2008-03-16 00:00:00.000,"2-5 Miles","Jay Alvarez","55+"
11679,633,"AW00011679","","Dalton","W","Richardson",False,1969-05-08 00:00:00.000,"M","","M","dalton80@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"6453 Castle Hill Road","","385-555-0179",2008-04-15 00:00:00.000,"2-5 Miles","Dalton Richardson","55+"
11680,634,"AW00011680","","Kaylee","E","Nelson",False,1969-09-04 00:00:00.000,"M","","F","kaylee31@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"7755 West Road","","139-555-0186",2008-03-04 00:00:00.000,"0-1 Miles","Kaylee Nelson","55+"
11681,641,"AW00011681","","Abigail","E","Jones",False,1969-08-07 00:00:00.000,"M","","F","abigail50@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"1433 C Mt. Hood Crest","","889-555-0151",2007-09-08 00:00:00.000,"2-5 Miles","Abigail Jones","55+"
11740,68,"AW00011740","","Jan","M","Hall",False,1959-04-24 00:00:00.000,"M","","F","jan18@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,3,"5793 West Road","","118-555-0131",2007-09-08 00:00:00.000,"10+ Miles","Jan Hall","55+"
11757,33,"AW00011757","","Vincent","L","Cai",False,1968-05-14 00:00:00.000,"M","","M","vincent21@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,3,"5917 Panoramic Avenue","","1 (11) 500 555-0116",2007-08-27 00:00:00.000,"10+ Miles","Vincent Cai","55+"
11760,29,"AW00011760","","Melody","R","Moreno",False,1967-10-27 00:00:00.000,"M","","F","melody7@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,4,"6312 San Ramon Road","","1 (11) 500 555-0163",2007-10-02 00:00:00.000,"10+ Miles","Melody Moreno","55+"
11762,19,"AW00011762","","Randall","R","Gomez",False,1967-08-24 00:00:00.000,"M","","M","randall2@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,4,"1159 Lacassie Ave","","1 (11) 500 555-0179",2006-02-07 00:00:00.000,"10+ Miles","Randall Gomez","55+"
11883,612,"AW00011883","","Hannah","C","Anderson",False,1959-08-14 00:00:00.000,"M","","F","hannah9@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,3,"5622 Geary","","819-555-0146",2007-08-25 00:00:00.000,"10+ Miles","Hannah Anderson","55+"
12931,307,"AW00012931","","Ann","M","Fernandez",False,1969-10-05 00:00:00.000,"S","","F","ann20@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"9892 N. Spoonwood Ct.","","145-555-0155",2007-08-08 00:00:00.000,"2-5 Miles","Ann Fernandez","55+"
13899,631,"AW00013899","","Cameron","M","Jones",False,1969-08-17 00:00:00.000,"M","","M","cameron44@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"1105 Meadowbrook Drive","","506-555-0164",2007-10-15 00:00:00.000,"2-5 Miles","Cameron Jones","55+"
13901,552,"AW00013901","","Oscar","L","Foster",False,1969-10-21 00:00:00.000,"M","","M","oscar2@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,2,"5938 Greenwood Circle","","296-555-0171",2007-12-13 00:00:00.000,"0-1 Miles","Oscar Foster","55+"
13956,15,"AW00013956","","Dawn","A","Ma",False,1968-10-12 00:00:00.000,"S","","F","dawn18@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,3,"1211 Sherry Circle","","1 (11) 500 555-0142",2008-02-12 00:00:00.000,"10+ Miles","Dawn Ma","55+"
14600,632,"AW00014600","","Ariana","V","Ramirez",False,1969-10-18 00:00:00.000,"M","","F","ariana6@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"2063 Trafalgar Circle","","995-555-0111",2008-03-13 00:00:00.000,"2-5 Miles","Ariana Ramirez","55+"
14655,71,"AW00014655","","Kayla","E","Washington",False,1959-01-28 00:00:00.000,"M","","F","kayla37@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,3,"8324 Rolling Hill Way","","110-555-0112",2007-08-25 00:00:00.000,"10+ Miles","Kayla Washington","55+"
14674,39,"AW00014674","","Alexis","D","Williams",False,1967-10-01 00:00:00.000,"M","","F","alexis2@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,4,"4938 York Dr.","","1 (11) 500 555-0114",2008-03-02 00:00:00.000,"10+ Miles","Alexis Williams","55+"
14675,25,"AW00014675","","Brandi","M","Gomez",False,1967-08-06 00:00:00.000,"M","","F","brandi1@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,4,"7164 Mepham Drive","","1 (11) 500 555-0157",2007-12-09 00:00:00.000,"10+ Miles","Brandi Gomez","55+"
14676,4,"AW00014676","","Micah","C","Wang",False,1967-01-26 00:00:00.000,"S","","M","micah11@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,4,"1616 East Lane","","1 (11) 500 555-0131",2007-03-18 00:00:00.000,"10+ Miles","Micah Wang","55+"
15513,635,"AW00015513","","Madeline","E","Perez",False,1969-10-20 00:00:00.000,"S","","F","madeline12@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"734 Mt. Tamalpais Place","","772-555-0115",2008-02-17 00:00:00.000,"2-5 Miles","Madeline Perez","55+"
15515,648,"AW00015515","","Carlos","K","Wright",False,1969-04-10 00:00:00.000,"M","","M","carlos49@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"360 Vista Way","","243-555-0132",2008-06-02 00:00:00.000,"2-5 Miles","Carlos Wright","55+"
15516,307,"AW00015516","","Shaun","V","Raje",False,1969-10-18 00:00:00.000,"M","","M","shaun15@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,2,"2063 Trafalgar Circle","","180-555-0189",2008-01-04 00:00:00.000,"2-5 Miles","Shaun Raje","55+"
15585,19,"AW00015585","","Roy","H","Garcia",False,1967-03-09 00:00:00.000,"M","","M","roy15@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,3,"9850 Martindale","","1 (11) 500 555-0164",2007-05-25 00:00:00.000,"10+ Miles","Roy Garcia","55+"
15592,8,"AW00015592","","Janet","L","Moreno",False,1967-04-07 00:00:00.000,"M","","F","janet11@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,4,"3870 Grand Ct.","","1 (11) 500 555-0127",2007-08-06 00:00:00.000,"10+ Miles","Janet Moreno","55+"
15593,31,"AW00015593","","Naomi","A","Martin",False,1967-09-19 00:00:00.000,"M","","F","naomi0@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,4,"89 Ancona Ct.","","1 (11) 500 555-0176",2007-09-05 00:00:00.000,"10+ Miles","Naomi Martin","55+"
15600,32,"AW00015600","","Josue","R","Dominguez",False,1968-11-02 00:00:00.000,"M","","M","josue1@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,4,"9754 Olivera","","1 (11) 500 555-0192",2007-05-03 00:00:00.000,"10+ Miles","Josue Dominguez","55+"
15601,20,"AW00015601","","Naomi","C","Moreno",False,1968-08-12 00:00:00.000,"M","","F","naomi6@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,4,"918 Park Lane","","1 (11) 500 555-0136",2007-05-26 00:00:00.000,"10+ Miles","Naomi Moreno","55+"
16100,310,"AW00016100","","Jose","L","Johnson",False,1969-04-03 00:00:00.000,"S","","M","jose57@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",1,3,"9077 Windsor Drive","","681-555-0175",2008-04-08 00:00:00.000,"10+ Miles","Jose Johnson","55+"
16162,13,"AW00016162","","Mackenzie","E","Morgan",False,1968-09-26 00:00:00.000,"S","","F","mackenzie21@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,3,"2707 Blocking Circle","","1 (11) 500 555-0122",2008-01-21 00:00:00.000,"10+ Miles","Mackenzie Morgan","55+"
16166,5,"AW00016166","","April","C","Goel",False,1967-08-10 00:00:00.000,"M","","F","april15@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,3,"7723 Sun View Terrace","","1 (11) 500 555-0121",2007-08-16 00:00:00.000,"10+ Miles","April Goel","55+"
16167,39,"AW00016167","","Devin","J","Moore",False,1967-01-06 00:00:00.000,"M","","M","devin6@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,3,"9162 Gem Court","","1 (11) 500 555-0110",2008-02-17 00:00:00.000,"10+ Miles","Devin Moore","55+"
17036,49,"AW00017036","","Savannah","J","Perez",False,1959-07-20 00:00:00.000,"M","","F","savannah34@adventure-works.com",70000,5,5,"Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre",0,3,"445 Bishop Drive","","554-555-0191",2007-08-24 00:00:00.000,"10+ Miles","Savannah Perez","55+"
17052,3,"AW00017052","","Rafael","J","Nara",False,1968-04-21 00:00:00.000,"M","","M","rafael40@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,3,"7288 Corrie Lane","","1 (11) 500 555-0179",2007-10-22 00:00:00.000,"10+ Miles","Rafael Nara","55+"
17053,38,"AW00017053","","Deanna","H","Raman",False,1968-07-28 00:00:00.000,"M","","F","deanna15@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,3,"2739 Sandy Road","","1 (11) 500 555-0132",2007-11-24 00:00:00.000,"10+ Miles","Deanna Raman","55+"
17059,13,"AW00017059","","Louis","J","Chen",False,1967-01-06 00:00:00.000,"M","","M","louis40@adventure-works.com",70000,5,5,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,4,"9162 Jemco Court","","1 (11) 500 555-0122",2007-12-13 00:00:00.000,"10+ Miles","Louis Chen","55+"
